,start,end,label,label_text
9638,700845,700856,LOC,Deutschland
9639,700930,700948,PER,römischen Bischofe
9640,701025,701054,EVENT,Ursprung der causarum maiorum
9641,701173,701196,ORG,deutschen Hauptnationen
9642,701100,701106,ORG,Baiern
9643,701117,701124,ORG,Franken
9644,701126,701134,ORG,Schwaben
9645,701136,701143,ORG,Sachsen
9646,701148,701159,ORG,Lothringern
9647,701100,701106,MISC,Baiern
9648,701117,701124,MISC,Franken
9649,701126,701134,MISC,Schwaben
9650,701136,701143,MISC,Sachsen
9651,701148,701159,MISC,Lothringern
9652,701429,701443,PER,Beyschläferinn
9653,701237,701253,PER,Gräfinn Mathilde
9654,701270,701308,PER,berüchtigte Maitresse Gregors des 7ten
9655,701327,701353,PER,Gregor der verruchte Papst
9656,701477,701511,EVENT,Versammlung der Bischöfe zu Brixen
9657,701477,701511,ORG,Versammlung der Bischöfe zu Brixen
9658,701505,701511,LOC,Brixen
9659,701524,701540,PER,Papst Gregor VII
9660,701581,701584,PER,ihn
9661,701652,701668,PER,Gräfinn Mathilde
9662,701669,701672,PER,ihm
9663,701863,701864,PER,V
9664,702010,702020,PER,Verfassers
9665,702439,702441,MISC,ꝛc
9666,702555,702556,PER,V
9667,702619,702621,PER,er
9668,702802,702805,PER,ich
9669,703098,703107,ORG,Deutschen
9670,703074,703107,MISC,Schmidts Geschichte der Deutschen
9671,703074,703082,PER,Schmidts
9672,703118,703129,MISC,Risbekische
9673,703118,703129,PER,Risbekische
9674,703197,703203,PER,Risbet
9675,703296,703298,PER,Er
9676,703327,703334,PER,Schmidt
9677,703510,703520,PER,Paterculus
9678,703536,703547,PER,Pater Kulus
9679,703549,703551,PER,Th
9680,703621,703642,ORG,Schaubühne zu Koblenz
9681,703635,703642,LOC,Koblenz
9682,703644,703661,LOC,Frankfurt am Main
9683,703663,703667,LOC,1788
9684,703663,703667,TIME,1788
9685,703817,703833,ORG,Bühne in Koblenz
9686,703826,703833,LOC,Koblenz
9687,703910,703926,PER,ungenannte Verf.
9688,704056,704076,ORG,Koblenzer Schaubühne
9689,704056,704076,LOC,Koblenzer Schaubühne
9690,704056,704076,PER,Koblenzer Schaubühne
9691,704276,704295,PER,Churfürst von Trier
9692,704290,704295,LOC,Trier
9693,704710,704717,ORG,Staates
9694,704554,704571,LOC,seiner Vaterstadt
9695,704766,704767,PER,V
9696,704871,704874,PER,Rec
9697,704885,704886,PER,V
9698,705429,705441,MISC,Kirchenväter
9699,705429,705441,ORG,Kirchenväter
9700,705597,705609,MISC,Kirchenväter
9701,705597,705609,ORG,Kirchenväter
9702,705405,705441,TIME,"Zeit, in der die lieben Kirchenväter"
9703,705429,705441,PER,Kirchenväter
9704,705597,705609,PER,Kirchenväter
9705,705660,705665,ORG,Staat
9706,705788,705793,ORG,Staat
9707,706160,706164,ORG,Verf
9708,706160,706164,PER,Verf
9709,706318,706322,MISC,Genf
9710,706318,706322,LOC,Genf
9711,706318,706332,PER,Genf Philosoph
9712,706391,706401,PER,Dalemberts
9713,706530,706534,PER,Verf
9714,706584,706630,MISC,Elmireno Rategorien der Nuntien in Deutschland
9715,706584,706592,PER,Elmireno
9716,706608,706615,ORG,Nuntien
9717,706619,706630,LOC,Deutschland
9718,706632,706641,LOC,Frantfurt
9719,706645,706652,LOC,Leipzig
9720,706654,706658,TIME,1788
9721,706970,706975,MISC,Naths
9722,706980,706987,LOC,Venedig
9723,706963,706987,ORG,großen Naths von Venedig
9724,707204,707219,TIME,7ten Sept. 1754
9725,707242,707244,PER,Hn
9726,707246,707250,PER,Verf
9727,707312,707331,PER,päpstlicher Nuntius
9728,707339,707352,LOC,h. röm. Reich
9729,707427,707440,ORG,Reichshofrath
9730,707552,707561,ORG,Parlament
9731,707339,707352,ORG,h. röm. Reich
9732,707531,707541,LOC,Frankreich
9733,707623,707626,PER,H. 
9734,707647,707654,ORG,von Rom
9735,707651,707654,LOC,Rom
9736,707741,707756,ORG,deutsche Nation
9737,707741,707756,LOC,deutsche Nation
9738,707785,707795,MISC,abzuhärmen
9739,707741,707756,MISC,deutsche Nation
9740,707826,707830,PER,Mann
9741,707956,707973,PER,römischen Nuntius
9742,708211,708242,ORG,curialistischen Schriftstellern
9743,707956,707965,LOC,römischen
9744,708086,708095,LOC,romischen
9745,708086,708101,ORG,romischen Hofes
9746,708163,708166,LOC,Nom
9747,708264,708281,PER,"Andrucci, Niganti"
9748,708324,708335,ORG,Deutschland
9749,708360,708367,ORG,Nuntien
9750,708324,708335,LOC,Deutschland
9751,708419,708426,ORG,Nuntien
9752,708432,708442,ORG,Facultäten
9753,708491,708497,PER,Papste
9754,708591,708610,ORG,katholischen Kirche
9755,708642,708657,ORG,Titularbischofe
9756,708663,708676,ORG,Mitordinarien
9757,708690,708700,ORG,Ordinarien
9758,708773,708784,ORG,Deutschland
9759,708722,708732,ORG,Facultäten
9760,708773,708784,LOC,Deutschland
9761,708815,708831,ORG,diese Facultäten
9762,708846,708847,PER,V
9763,709291,709319,ORG,diz Erzbischöfe und Bischöfe
9764,709337,709352,ORG,einige Bischöfe
9765,708953,708956,ORG,Rom
9766,709025,709044,ORG,Nuntien⸗ Facultäten
9767,708953,708956,LOC,Rom
9768,709155,709160,ORG,Curie
9769,709394,709400,PER,Mannes
9770,709427,709434,MISC,deutsch
9771,709478,709487,PER,Le Bret's
9772,709478,709495,MISC,Le Bret's Magazin
9773,709564,709606,ORG,chursächs. Jnstituts für Stumme in Leipzig
9774,709535,709606,PER,Samuel Heinike Directors des chursächs. Jnstituts für Stumme in Leipzig
9775,709564,709573,LOC,chursächs
9776,709627,709639,ORG,Naturalisten
9777,709641,709648,ORG,Deisten
9778,709653,709662,ORG,Atheisten
9779,709720,709729,ORG,Theologen
9780,709599,709606,LOC,Leipzig
9781,709847,709852,MISC,Bibel
9782,709903,709933,ORG,Glandenbergischen Buchhandlung
9783,709876,709882,PER,Samuel
9784,709889,709895,LOC,Cöthen
9785,709935,709939,TIME,1788
9786,710107,710119,ORG,Naturalisten
9787,710078,710092,MISC,Christenthumes
9788,710078,710092,ORG,Christenthumes
9789,709948,709959,PER,Hr. Heinike
9790,710311,710334,MISC,Naturalisten et Compagn
9791,710311,710334,ORG,Naturalisten et Compagn
9792,710342,710346,PER,Gott
9793,710477,710489,ORG,Naturalismus
9794,710590,710601,PER,Hr. Heinike
9795,710624,710629,PER,Kants
9796,710624,710641,MISC,Kants Methaphysik
9797,711054,711056,PER,Hn
9798,711087,711097,MISC,Kantischen
9799,711087,711097,PER,Kantischen
9800,711058,711062,PER,Hein
9801,711138,711146,PER,H. Hein.
9802,711196,711208,ORG,Naturalisten
9803,711302,711306,PER,Gott
9804,715338,715349,MISC,fortschloße
9805,715423,715430,MISC,schüsse
9806,716251,716255,PER,Gott
9807,716196,716212,MISC,transscendentale
9808,716834,716839,MISC,Bibel
9809,717087,717091,PER,Gott
9810,717335,717340,MISC,Bibel
9811,717342,717349,PER,Recens.
9812,717371,717381,PER,Hrn. Verf.
9813,717615,717621,PER,Gottes
9814,717564,717576,PER,Herr Heinike
9815,717737,717751,PER,Cartesianische
9816,718230,718239,MISC,Negressus
9817,718528,718532,PER,H. H
9818,719113,719136,PER,Urheber der Weltordnung
9819,719321,719327,PER,Hr. H.
9820,720476,720482,PER,Hr. H.
9821,721268,721283,PER,"Weltbaumeister,"
9822,721305,721313,PER,Schöpfer
9823,721457,721465,PER,Künstler
9824,721763,721773,PER,gottlichen
9825,721986,721994,PER,Urhebers
9826,722045,722070,ORG,Carteurzgefaßte Paderborn
9827,722016,722028,PER,Herr Heinile
9828,722061,722070,LOC,Paderborn
9829,722072,722102,PER,Herr Friederich Wilheim Cosman
9830,722240,722262,ORG,westpbälischen Kreises
9831,722240,722262,LOC,westpbälischen Kreises
9832,722323,722334,TIME,Ostern 1788
9833,722373,722385,ORG,ReichsStaats
9834,722432,722443,ORG,Relchslande
9835,722485,722493,ORG,Salzburg
9836,722485,722493,LOC,Salzburg
9837,722516,722554,PER,Hoftathsdirector Hrn. von Kleienmavern
9838,722556,722567,LOC,Zweybrücken
9839,722578,722594,PER,Hofratb Bachmann
9840,722692,722731,ORG,westphälischeu Kreise gehörigen Bezirte
9841,722692,722713,LOC,westphälischeu Kreise
9842,722934,722944,ORG,sianischen
9843,723213,723219,PER,Hr. H.
9844,723421,723427,PER,Hr. H.
9845,723875,723889,PER,Weltbaumeister
9846,723905,723913,PER,Schöpfer
9847,723832,723838,PER,Hr. H.
9848,724158,724164,PER,Hr. H.
9849,724217,724220,PER,Rec
9850,724236,724246,PER,H. Heinike
9851,724726,724744,TIME,Mitte des Hornunas
9852,724981,725001,PER,Herren Subscridenten
9853,725184,725202,PER,HlH. Subscribenten
9854,725184,725187,MISC,HlH
9855,725540,725647,MISC,Historisch⸗Kritische Abhandlung der von den Alten sowohl als Neueren in der Anatomie gemachten Entdeckungen
9856,725657,725670,MISC,Französischen
9857,725675,725677,PER,Hn
9858,725679,725685,PER,Lassus
9859,725700,725703,PER,Joh
9860,725705,725719,PER,Heinr. Crevelt
9861,725743,725747,LOC,Bonn
9862,725776,725804,ORG,typographischen Gesellschaft
9863,725841,725848,MISC,Hermann
9864,725743,725747,PER,Bonn
9865,725827,725836,LOC,Frankfurt
9866,725841,725848,ORG,Hermann
9867,725841,725848,PER,Hermann
9868,725850,725860,TIME,1787 u. 88
9869,725880,725915,ORG,Akademie derWissenschaften zu Rouen
9870,725910,725915,LOC,Rouen
9871,725936,725953,TIME,auf das Jahr 1775
9872,726014,726033,TIME,dieses Jahrhunderts
9873,726210,726228,ORG,Gelehrten zu Rouen
9874,726116,726117,PER,V
9875,726223,726228,LOC,Rouen
9876,726461,726470,PER,H. Lassus
9877,726933,726940,PER,Christi
9878,726885,726913,PER,Vater der Aerzte Hippokrates
9879,726919,726947,TIME,460 Jahre vor Christi Geburt
9880,727116,727127,PER,Aristoteles
9881,727323,727351,TIME,280 Jahre vor Christi Geburt
9882,727490,727498,PER,Herophil
9883,727503,727513,PER,Erasistrat
9884,727839,727852,LOC,in Alexandria
9885,728135,728155,MISC,Secte der Dogmatiker
9886,728135,728155,ORG,Secte der Dogmatiker
9887,728363,728371,MISC,Amuleten
9888,728470,728481,PER,Asklepiades
9889,728487,728490,LOC,Rom
9890,728707,728714,PER,Cassius
9891,728862,728868,PER,Celsus
9892,728950,728961,PER,Hippokrates
9893,729315,729334,PER,Soranus von Ephesus
9894,729327,729334,LOC,Ephesus
9895,729566,729589,PER,Aretäus von Cappadocien
9896,729578,729589,LOC,Cappadocien
9897,729712,729717,PER,Galen
9898,729719,729745,TIME,131J. nach Christi Geburt.
9899,729784,729790,ORG,Römern
9900,729784,729790,MISC,Römern
9901,730046,730053,MISC,begieng
9902,730374,730387,PER,Whartonischen
9903,730979,730985,PER,Aetius
9904,731018,731044,TIME,Ende des 5ten Jahrhunderts
9905,731467,731483,LOC,romischen Reichs
9906,731449,731483,EVENT,Umsturz des alten romischen Reichs
9907,731612,731630,TIME,14ten Jahrhunderte
9908,731638,731658,PER,Kaiser Friederich Il
9909,731809,731840,PER,Mundinus ein mailändischer Arzt
9910,731822,731835,LOC,mailändischer
9911,731822,731835,MISC,mailändischer
9912,731874,731887,TIME,im Jahre 1306
9913,731898,731911,TIME,im Jahre 1315
9914,732029,732045,TIME,seit 1500 Jahren
9915,732055,732083,TIME,seit Herophil und Erasistrat
9916,732060,732068,PER,Herophil
9917,732073,732083,PER,Erasistrat
9918,732165,732169,TIME,1376
9919,732165,732169,PER,1376
9920,732195,732206,LOC,Montpellier
9921,732303,732315,PER,ihrem Herzog
9922,732376,732380,TIME,1494
9923,732393,732400,LOC,Pariser
9924,732588,732593,LOC,Galen
9925,732612,732618,ORG,Araber
9926,732588,732593,PER,Galen
9927,732612,732618,MISC,Araber
9928,732718,732739,PER,Papst Bonifacius VII1
9929,732788,732792,TIME,1556
9930,732804,732843,ORG,Theologen der hohen Schule zu Salamanca
9931,732834,732843,LOC,Salamanca
9932,732946,732962,TIME,15te Jahrhundert
9933,733085,733102,TIME,16ten Jahrhundert
9934,733154,733159,LOC,Carpi
9935,733142,733159,PER,Berenger de Carpi
9936,733161,733166,PER,Vesal
9937,733168,733174,PER,Fallop
9938,733176,733184,PER,Eustachi
9939,733186,733193,PER,Peiligk
9940,733195,733200,PER,Hundt
9941,733288,733295,PER,Sylvius
9942,733336,733344,PER,Eustachi
9943,733410,733422,PER,Carl Etienne
9944,733470,733476,PER,Fallop
9945,733481,733489,PER,Eustachi
9946,733586,733592,PER,Hemard
9947,733654,733662,PER,Eustachi
9948,733742,733749,PER,Varioli
9949,733754,733760,PER,Baupin
9950,733820,733828,PER,Carcanus
9951,733863,733869,PER,Servet
9952,733969,733977,PER,Columbus
9953,733982,733990,PER,Cesalpin
9954,734094,734099,MISC,Alles
9955,734094,734099,PER,Alles
9956,734405,734423,TIME,17ten Jahrhunderte
9957,734461,734469,PER,H. Verf.
9958,734518,734536,TIME,17ten Jahrhunderte
9959,734538,734556,TIME,Dieses Jahrhundert
9960,734625,734631,PER,Harvei
9961,734648,734671,PER,Fabriz von Aquapendente
9962,734659,734671,LOC,Aquapendente
9963,734682,734689,TIME,J. 1628
9964,735095,735101,PER,Harvei
9965,736260,736273,LOC,italiänischer
9966,736260,736273,MISC,italiänischer
9967,736291,736295,MISC,Wage
9968,736245,736255,PER,Sanctorius
9969,736994,737007,TIME,im Jahre 1647
9970,737018,737025,PER,Pecquet
9971,737043,737080,MISC,Ueber Fenien und Brüderschaftbüchlein
9972,737085,737110,ORG,latholischen Deutschlande
9973,737210,737258,PER,Patres Praesides der marianlschen Brüderschasten
9974,737098,737110,LOC,Deutschlande
9975,737231,737258,ORG,marianlschen Brüderschasten
9976,737098,737110,MISC,Deutschlande
9977,737319,737332,TIME,im Jahre 1650
9978,737337,737344,PER,Rudbeck
9979,737371,737381,PER,Swammerdam
9980,737386,737392,PER,Ruysch
9981,737463,737473,PER,Abbe Zumbo
9982,737614,737639,TIME,17te und 18te Jahrhundert
9983,737667,737673,PER,Willis
9984,737675,737684,PER,Schneider
9985,737686,737692,PER,Stenon
9986,737694,737700,PER,Wepfer
9987,737702,737710,PER,Malpighi
9988,737712,737721,PER,Bartholin
9989,737723,737729,PER,Ruysch
9990,737731,737739,PER,Verheyen
9991,737741,737751,PER,Lieberkhün
9992,737753,737760,PER,Highmor
9993,737762,737768,PER,Cowper
9994,737770,737775,PER,Monro
9995,737777,737782,PER,Senac
9996,737784,737792,PER,Morgagni
9997,737794,737800,PER,Hunter
9998,737802,737807,PER,Albin
9999,737809,737815,PER,Hewson
10000,737817,737824,PER,Winslow
10001,737826,737832,PER,Haller
10002,738508,738513,PER,Henke
10003,739308,739329,MISC,französische Original
10004,739367,739375,MISC,deutsche
10005,739482,739508,MISC,St. te Nachricht. gatlonen
10006,739920,739926,MISC,Xenien
10007,740167,740173,MISC,Eenien
10008,740174,740201,TIME,vom gegenwärtigen ahre 1788
10009,740438,740442,PER,heil
10010,740348,740352,PER,Verf
10011,740444,740450,PER,Vaters
10012,740636,740649,PER,vom Verfasser
10013,740822,740832,PER,Herr Jesus
10014,740884,740906,PER,Klosternonne Lutgardis
10015,741452,741461,PER,Lutgardis
10016,741995,741999,LOC,Welt
10017,741920,741925,PER,Maria
10018,743190,743208,EVENT,ersten Sünde Adams
10019,743224,743245,EVENT,Ankunft des Heilandes
10020,743203,743208,PER,Adams
10021,743236,743245,PER,Heilandes
10022,743419,743423,PER,Anna
10023,743595,743601,PER,Mariae
10024,743805,743821,EVENT,Empfängniß Marlä
10025,743816,743821,PER,Marlä
10026,744266,744274,PER,h. Maria
10027,744552,744558,PER,Päpste
10028,744599,744622,MISC,Parthenii D. D. Sodales
10029,744599,744622,ORG,Parthenii D. D. Sodales
10030,744696,744728,EVENT,"Congregatio, Conuentus xeneralis"
10031,745488,745494,ORG,Päpste
10032,745436,745462,ORG,marianische Brüderschast i
10033,745517,745565,ORG,Erzbruderschaft des allerheiligsten Rosentranzes
10034,745935,745960,ORG,marlanischen Gesellschast
10035,746068,746091,PER,Sancta Maria bMater Dei
10036,746257,746264,ORG,christl
10037,746257,746277,PER,christl. Philosophen
10038,746342,746348,PER,Cbrist
10039,746342,746348,ORG,Cbrist
10040,746650,746656,PER,Gottes
10041,746668,746672,PER,beil
10042,746674,746679,PER,Maria
10043,746725,746730,PER,Maria
10044,746809,746821,ORG,Protestanten
10045,746988,747002,PER,heiligen Marla
10046,747083,747226,PER,"Johann Friederich Le Bret, der Theologie Doctor und Professor, Kanzlers der Universität Tübingen, Probsten der Kirche allda, und Abten zu Lorch"
10047,747228,747372,MISC,"Magazin zum Gebrauch der Staaten⸗ und Kirchengeschichte, wie auch des geistl. Staatsrechts katholischer Regenten in Ansehung ihrer Geistlichkeit"
10048,747194,747200,ORG,Kirche
10049,747159,747179,ORG,Universität Tübingen
10050,747171,747179,LOC,Tübingen
10051,747221,747226,LOC,Lorch
10052,747319,747331,ORG,katholischer
10053,747466,747490,ORG,Stettinischen Buchhandl.
10054,747446,747449,LOC,Ulm
10055,747466,747479,LOC,Stettinischen
10056,747491,747495,LOC,1788
10057,747491,747495,TIME,1788
10058,747542,747554,PER,Lebretischen
10059,747542,747563,MISC,Lebretischen Magazins
10060,747590,747598,ORG,Griechen
10061,747741,747759,LOC,Hauptstadt Venedig
10062,747854,747861,LOC,Venedig
10063,747951,747960,ORG,romischen
10064,747951,747960,LOC,romischen
10065,748009,748072,MISC,gothische Fassung der Charfreytagsgebethe der röinischen Kirche
10066,747991,747999,PER,Elmireno
10067,748055,748072,ORG,röinischen Kirche
10068,748156,748174,LOC,Hauptstadt Venedig
10069,748221,748232,LOC,Deutschland
10070,748465,748473,LOC,Berliner
10071,748541,748553,ORG,Protestanten
10072,748388,748398,MISC,Katholiken
10073,748388,748398,ORG,Katholiken
10074,748465,748473,ORG,Berliner
10075,748465,748473,MISC,Berliner
10076,748669,748709,ORG,Jllyrischen Collegien in Rom und Loretto
10077,748729,748739,MISC,Pragischen
10078,748694,748697,LOC,Rom
10079,748702,748709,LOC,Loretto
10080,748729,748739,LOC,Pragischen
10081,748744,748750,LOC,Böhmen
10082,748752,748761,LOC,Schlesien
10083,748763,748770,LOC,Lausitz
10084,748772,748777,LOC,Pfalz
10085,748779,748790,LOC,Brandenburg
10086,748792,748814,LOC,Ober⸗und Niedersachsen
10087,748819,748825,LOC,Hessen
10088,748870,748880,ORG,Fuldischen
10089,748838,748852,ORG,Wienerstiftung
10090,748838,748844,LOC,Wiener
10091,748870,748880,LOC,Fuldischen
10092,748885,748892,LOC,Franken
10093,748894,748900,LOC,Hessen
10094,748902,748908,LOC,Buchau
10095,748910,748917,LOC,Sachsen
10096,748919,748925,LOC,Meißen
10097,748927,748936,LOC,Thüringen
10098,748938,748950,LOC,Braunschweig
10099,748952,748962,LOC,Westphalen
10100,748964,748975,LOC,Brandenburg
10101,748977,748987,LOC,Meklenburg
10102,748989,748996,LOC,Pommern
10103,748998,749007,LOC,Hollstein
10104,749012,749018,LOC,Bremen
10105,749182,749192,ORG,Katholiken
10106,749389,749408,ORG,katholische Fürsten
10107,749582,749588,ORG,Päpste
10108,749702,749723,ORG,katholischen Religion
10109,749893,749903,ORG,Proselyten
10110,749932,749939,PER,Papstes
10111,749244,749259,MISC,rbmischen Curie
10112,749244,749253,LOC,rbmischen
10113,749244,749259,ORG,rbmischen Curie
10114,749964,749968,PER,Verf
10115,750657,750673,ORG,protestantischen
10116,750657,750683,EVENT,protestantischen Missionen
10117,750720,750732,MISC,hohen Norden
10118,750720,750732,LOC,hohen Norden
10119,750692,750711,LOC,malabarischen Küste
10120,751048,751060,ORG,katholischer
10121,751331,751341,ORG,Katholiken
10122,750746,750756,ORG,Engländern
10123,750807,750813,LOC,London
10124,750858,750867,ORG,Engländer
10125,750959,750967,LOC,Jllyrien
10126,751061,751068,MISC,Aeltern
10127,750746,750756,MISC,Engländern
10128,750782,750786,PER,Omai
10129,750791,750801,LOC,Australien
10130,750807,750813,PER,London
10131,750858,750867,MISC,Engländer
10132,750883,750897,LOC,sein Vaterland
10133,751157,751177,ORG,apostolischen Kammer
10134,751183,751186,LOC,Rom
10135,751193,751200,LOC,Loretto
10136,751274,751287,LOC,ihr Vaterland
10137,751678,751694,ORG,protestantischer
10138,751715,751739,ORG,katholischen Unterthanen
10139,751740,751752,ORG,katholischer
10140,751769,751780,ORG,katholische
10141,751542,751553,MISC,Jllyrischen
10142,751542,751553,ORG,Jllyrischen
10143,751577,751581,LOC,Prag
10144,751586,751590,LOC,Wien
10145,751606,751610,LOC,Linz
10146,752030,752042,ORG,katholischen
10147,751979,751988,ORG,Engländer
10148,751890,751902,LOC,Schottischen
10149,751875,751930,ORG,Stiftungen der Schottischen Benedictiner in Deutschland
10150,751919,751930,LOC,Deutschland
10151,751979,751988,MISC,Engländer
10152,752387,752404,ORG,katholischen Welt
10153,752434,752437,ORG,Rom
10154,752537,752547,ORG,Katholiken
10155,752368,752371,LOC,Rom
10156,752368,752371,ORG,Rom
10157,752434,752437,LOC,Rom
10158,752519,752526,LOC,Jtalien
10159,752842,752851,ORG,Collegien
10160,752957,752991,ORG,protestantischen Missionsanstalten
10161,753201,753208,PER,Le Bret
10162,753213,753225,PER,sein Grieche
10163,753498,753509,ORG,Subalternen
10164,753591,753598,PER,Recens.
10165,753843,753853,ORG,Katholiken
10166,753858,753870,ORG,Protestanten
10167,753921,753933,ORG,Protestanten
10168,753938,753948,ORG,Katholiten
10169,754064,754072,PER,H. Verf.
